gid,boro_ct201,total_population,MRR2010,MRR20pctthreshold,strategy_code,race_total,race_white,race_black,race_native_american,race_asian,race_hawaiian,race_other,race_hispanic,language_total_pop,Total 5+,Speak only English,Speak a Language Other than English at Home,Spanish,French (incl. Cajun),Haitian,Italian,Portuguese,German,"Yiddish, Pennsylvania Dutch or other West Germanic languages",Greek,Russian,Polish,Serbo-Croatian,Ukrainian or other Slavic languages,Armenian,"Persian (incl. Farsi, Dari)",Gujarati,Hindi,Urdu,Punjabi,Bengali,"Nepali, Marathi, or other Indic languages",Other Indo-European languages,Telugu,Tamil,"Malayalam, Kannada, or other Dravidian languages","Chinese (incl. Mandarin, Cantonese)",Japanese,Korean,Hmong,Vietnamese,Khmer,"Thai, Lao, or other Tai-Kadai languages",Other languages of Asia,Tagalog (incl. Filipino),"Ilocano, Samoan, Hawaiian, or other Austronesian languages",Arabic,Hebrew,"Amharic, Somali, or other Afro-Asiatic languages","Yoruba, Twi, Igbo, or other languages of Western Africa","Swahili or other languages of Central, Eastern, and Southern Africa",Navajo,Other Native languages of North America,Other and unspecified languages,foreign_born_total,foreign_born_native,foreign_born_foreign,own_vs_rent_total,own_vs_rent_owner,own_vs_rent_rent,hosehold_size_total,household_size_owner_occupied,household_size_renter_occupied,internet_total,internet_subscription,internet_no_subscription,internet_no_access,age_total,age_less_5,age_6_15,age_16_64,age_64_over,median_income,pc_below_poverty,income_houses_total,homes_below_poverty,english_total_households,english_english,english_spanish,english_european,english_asian,english_other,bilingual,Geographic Area Name,Estimate!!Total!!Subject!!DISABILITY TYPE BY DETAILED AGE!!With a hearing difficulty!!Population 18 to 64 years,Estimate!!Total!!Subject!!DISABILITY TYPE BY DETAILED AGE!!With a vision difficulty!!Population 18 to 64 years,Estimate!!Total!!Subject!!DISABILITY TYPE BY DETAILED AGE!!With a cognitive difficulty!!Population 18 to 64 years,Estimate!!Total!!Subject!!DISABILITY TYPE BY DETAILED AGE!!With an ambulatory difficulty!!Population 18 to 64 years,Estimate!!Total!!Subject!!DISABILITY TYPE BY DETAILED AGE!!With a self-care difficulty!!Population 18 to 64 years,Estimate!!Total!!Subject!!DISABILITY TYPE BY DETAILED AGE!!With an independent living difficulty!!Population 18 to 64 years,hearing_difficulty,vision_difficulty,cognative_difficulty,ambulatory_difficulty,self_care_difficulty,independent_living_difficulty,resp_2010,CRRALL,CRRINT,DRRALL,DRRINT,HISTORIC_RESP_RATE,county,boro_number,diff_2020_2010
36081053000,4053000,2510,69.9,1,2,2510,18,2410,20,0,0,7,20,2426,2280,2085,205,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,2510,1488,1022,648,508,140,3.87,4.05,3.24,648,561,0,87,2510,162,277,1921,337,80172,4,648,25.92,648,648,0,0,0,0,87,"Census Tract 530, Queens County, New York",1611,1611,1611,1611,1611,1611,1611,1611,1611,1611,1611,1611,62.6,45.5,29,0.5,0.3,55,81,4,17.1
36081053900,4053900,4528,68,1,1,4528,1468,85,0,729,0,23,2157,4370,4120,1555,3470,2050,0,0,145,0,0,0,0,0,380,0,95,0,0,0,0,0,0,0,0,0,0,0,100,200,0,85,0,0,0,80,0,335,0,0,0,0,0,0,0,0,0,4528,2675,1853,1417,596,821,3.19,3.51,2.95,1417,1143,16,258,4528,341,410,3552,454,80554,13.6,1417,192.712,1417,1207,90,89,31,0,801,"Census Tract 539, Queens County, New York",3123,3123,3123,3123,3123,3123,3123,3123,3123,3123,3123,3123,59.5258,45.0404,40.191,0,0,59,81,4,14.4854
36081054500,4054500,4185,63,1,1,4185,976,104,0,174,0,0,2862,4031,3900,1035,4270,3715,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,4185,2186,1999,1289,134,1155,3.25,3.99,3.16,1289,1012,23,254,4185,242,765,3524,143,58713,15.4,1289,198.506,1289,1004,261,17,7,0,529,"Census Tract 545, Queens County, New York",2953,2953,2953,2953,2953,2953,2953,2953,2953,2953,2953,2953,59.5,46.2,42,0.4,0.2,54,81,4,13.3
36081060100,4060100,2160,63.6,1,0,2160,998,12,0,80,0,37,994,2165,2025,875,1445,770,0,0,85,0,0,0,0,0,280,15,95,0,0,0,0,0,0,0,0,110,0,0,0,40,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,2160,1293,867,756,317,439,2.86,2.83,2.87,756,642,20,94,2160,173,401,1596,231,68833,20.9,756,158.004,756,656,30,54,16,0,382,"Census Tract 601, Queens County, New York",1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,55.7,43.9,37.9,0,0,51,81,4,11.8
36081061200,4061200,1965,78.5,0,0,1965,0,1917,0,0,0,17,26,1851,1780,1570,245,10,50,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965,1281,684,516,481,35,3.81,3.76,4.46,516,481,11,24,1965,38,264,1530,318,133015,4.1,516,21.156,516,516,0,0,0,0,67,"Census Tract 612, Queens County, New York",1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,73.5,62.6,53.3,0,0,63.6724,81,4,10.9
36081063000,4063000,1558,74,0,2,1558,13,1475,0,0,0,1,39,1634,1600,1505,115,15,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1558,998,560,491,408,83,3.15,3.36,2.13,491,404,5,82,1558,47,145,1059,388,108320,4.5,491,22.095,491,491,0,0,0,0,32,"Census Tract 630, Queens County, New York",939,939,939,939,939,939,939,939,939,939,939,939,67.7,57.5,32.3,0.2,0.2,56.8844,81,4,10.2
36081063700,4063700,3462,77.2,0,0,3462,2246,156,0,230,0,0,813,3345,3115,2260,990,395,0,0,65,0,165,0,0,0,40,0,0,0,0,0,0,80,0,0,0,25,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3462,2848,614,1136,842,294,3.05,2.92,3.41,1136,949,9,178,3462,233,278,2468,662,96538,12.4,1136,140.864,1136,1103,9,24,0,0,370,"Census Tract 637, Queens County, New York",2153,2153,2153,2153,2153,2153,2153,2153,2153,2153,2153,2153,69.3,50.3,41.5,0.1,0.1,66.967,81,4,19
36081064600,4064600,3242,68.6,1,0,3242,13,3024,0,0,0,37,106,3410,3160,2775,415,105,0,295,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3242,1910,1332,979,816,163,3.31,3.28,3.49,979,799,27,153,3242,119,412,2251,636,89671,9.9,979,96.921,979,960,0,19,0,0,170,"Census Tract 646, Queens County, New York",1954,1954,1954,1954,1954,1954,1954,1954,1954,1954,1954,1954,62.2,49.8,41.5,0.1,0,53,81,4,12.4
36081065000,4065000,2813,68.4,1,2,2813,53,2594,12,0,0,8,87,3100,3035,2535,485,155,0,240,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,40,2813,1631,1182,854,730,124,3.29,3.42,2.56,854,751,0,103,2813,97,257,2079,488,89773,10.1,854,86.254,854,849,5,0,0,0,191,"Census Tract 650, Queens County, New York",1821,1821,1821,1821,1821,1821,1821,1821,1821,1821,1821,1821,62.4,50.4,28.6,0,0,52,81,4,12
36081071100,4071100,6400,80.9,0,0,6400,3062,98,0,1916,0,16,1030,6660,6145,2980,3705,875,0,0,0,120,0,0,50,160,0,200,0,0,0,0,0,0,0,70,0,0,0,0,0,1675,75,0,0,0,0,0,0,0,0,0,395,0,0,0,0,0,85,6400,3780,2620,2734,1678,1056,2.31,2.42,2.13,2734,2397,33,304,6400,529,678,4205,1298,84621,11.2,2734,306.208,2734,2306,48,108,242,30,1095,"Census Tract 711, Queens County, New York",3853,3853,3853,3853,3853,3853,3853,3853,3853,3853,3853,3853,74.4,63.7,56.4,0.2,0.1,67.9875,81,4,10.7
36081076901,4076901,4127,74.2,0,0,4127,1897,181,0,1260,0,0,674,4132,3705,1940,1875,425,100,0,0,35,0,0,0,110,0,0,0,0,0,0,445,0,0,0,0,115,0,0,0,585,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,4127,2489,1638,2027,1095,932,2.04,2.28,1.75,2027,1736,70,221,4127,458,342,2917,580,81366,17.3,2027,350.671,2027,1840,56,13,118,0,703,"Census Tract 769.01, Queens County, New York",2709,2709,2709,2709,2709,2709,2709,2709,2709,2709,2709,2709,69.2,64.8,57.9,0.2,0.2,68,81,4,4.4
36081077905,4077905,2526,79.8,0,0,2526,1123,252,0,469,0,0,659,2692,2525,1345,1440,565,60,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,475,0,65,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,2526,1416,1110,1078,825,253,2.26,2.23,2.36,1078,963,18,97,2526,138,165,1606,626,75139,12.8,1078,137.984,1078,931,12,55,80,0,436,"Census Tract 779.05, Queens County, New York",1540,1540,1540,1540,1540,1540,1540,1540,1540,1540,1540,1540,75.1,58,49.3,0.3,0.2,74,81,4,17.1
36081080302,4080302,3440,71.8,1,0,3440,587,43,0,2250,0,0,560,3475,3270,630,4010,760,0,0,75,0,0,0,30,0,0,35,0,0,0,0,0,40,0,0,0,0,0,0,0,2830,0,0,0,0,0,0,0,155,0,85,0,0,0,0,0,0,0,3440,1332,2108,1047,647,400,3.28,3.16,3.47,1047,849,10,188,3440,241,294,2332,691,65039,21.3,1047,223.011,1047,733,41,35,238,0,476,"Census Tract 803.02, Queens County, New York",2131,2131,2131,2131,2131,2131,2131,2131,2131,2131,2131,2131,66.7,49.6,44.9,0,0,62,81,4,17.1
36081084500,4084500,5096,69.8,1,2,5096,253,548,116,3159,0,0,1020,5222,5145,680,8024,1465,90,0,0,0,0,0,0,160,0,0,0,14,0,0,0,65,0,0,0,0,0,0,0,5545,0,370,0,140,0,0,55,120,0,0,0,0,0,0,0,0,0,5096,1376,3720,2076,232,1844,2.44,3.82,2.27,2076,1301,60,715,5096,111,364,3402,1392,29884,34.1,2076,707.916,2076,721,208,82,1065,0,413,"Census Tract 845, Queens County, New York",3145,3145,3145,3145,3145,3145,3145,3145,3145,3145,3145,3145,64.6,47.6,28.4,0.7,0.4,62,81,4,17
36081084601,4084601,3017,62,1,2,3017,504,192,11,1119,0,339,700,3102,2965,2090,1140,900,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,35,45,0,0,0,0,0,60,0,0,0,0,0,20,0,0,0,40,0,0,0,0,0,0,0,3017,1583,1434,893,617,276,3.38,3.56,2.98,893,777,33,83,3017,102,331,2451,352,84489,12.5,893,111.625,893,849,16,13,15,0,307,"Census Tract 846.01, Queens County, New York",2094,2094,2094,2094,2094,2094,2094,2094,2094,2094,2094,2094,52.8,38.7,24.3,0,0,44,81,4,14.1
36081092900,4092900,6531,70.2,1,1,6531,1507,46,0,1526,0,41,3220,6536,6065,1685,7655,4930,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,330,0,0,0,2115,0,220,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,6531,3422,3109,2248,768,1480,2.9,3.43,2.62,2248,1749,35,464,6531,595,857,4977,645,55234,18.8,2248,422.624,2248,1306,550,70,322,0,599,"Census Tract 929, Queens County, New York",4206,4206,4206,4206,4206,4206,4206,4206,4206,4206,4206,4206,64.2,44.5,39.8,0.2,0.2,58,81,4,19.7
36081093800,4093800,5024,58.8,1,2,5024,3161,493,0,254,0,0,1086,5240,4960,3915,1340,760,0,95,100,0,15,50,0,60,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5024,4130,894,2234,640,1594,1.82,2.11,1.71,2234,1456,57,721,5024,342,316,3065,1445,49398,27.7,2234,618.818,2234,2023,91,37,18,65,362,"Census Tract 938, Queens County, New York",2593,2593,2593,2593,2593,2593,2593,2593,2593,2593,2593,2593,46,43.2,19.6,0.2,0.1,47,81,4,2.8
36081085500,4085500,6936,71.1,1,2,6936,562,321,0,4298,37,47,1567,6537,6100,1110,8750,1720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,5090,0,1585,0,0,0,0,0,175,130,0,0,0,0,0,0,0,0,6936,2107,4829,2606,214,2392,2.66,2.9,2.64,2606,1757,26,823,6936,609,485,4907,1033,37162,28.1,2606,732.286,2606,1087,259,57,1203,0,654,"Census Tract 855, Queens County, New York",4507,4507,4507,4507,4507,4507,4507,4507,4507,4507,4507,4507,67.7,52.1,34.9,0.3,0.1,67,81,4,15.6
36081017400,4017400,2455,61.5,1,2,2455,31,873,34,479,0,363,564,2474,2305,1700,755,590,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2455,1064,1391,693,567,126,3.51,3.44,3.81,693,570,32,91,2455,133,252,1778,397,72731,17.5,693,121.275,693,650,27,16,0,0,166,"Census Tract 174, Queens County, New York",1591,1591,1591,1591,1591,1591,1591,1591,1591,1591,1591,1591,53.8,43.5,27.3,0.4,0.4,46,81,4,10.3
36081083700,4083700,5513,74.2,0,0,5513,434,3,31,4291,0,7,618,5640,5345,925,7785,510,0,0,0,0,0,0,80,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,6845,0,85,0,0,0,0,60,180,0,0,0,0,0,0,0,0,0,5513,1870,3643,1536,904,632,3.58,3.68,3.45,1536,1254,26,256,5513,324,539,4240,632,52500,17.5,1536,268.8,1536,846,42,10,638,0,636,"Census Tract 837, Queens County, New York",3764,3764,3764,3764,3764,3764,3764,3764,3764,3764,3764,3764,67.8,46.5,42,0.1,0.1,59,81,4,21.3
36081085700,4085700,5332,66.6,1,0,5332,288,94,0,4032,0,0,866,5346,5050,620,7880,1665,0,0,0,0,0,0,0,0,0,0,0,0,0,220,130,95,30,360,0,0,0,0,0,5195,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5332,1317,4015,1839,319,1520,2.72,2.75,2.72,1839,1327,68,444,5332,248,360,3818,1112,39982,25.4,1839,467.106,1839,733,216,53,837,0,544,"Census Tract 857, Queens County, New York",3396,3396,3396,3396,3396,3396,3396,3396,3396,3396,3396,3396,63.1,41.7,36.6,0.2,0.1,60,81,4,21.4
36081086300,4086300,6461,66.2,1,0,6461,361,94,0,4758,33,0,1198,6722,6350,390,10555,1225,0,0,0,0,0,0,0,0,0,0,25,0,0,90,60,145,400,0,0,150,0,0,0,6340,0,1795,0,0,0,0,95,80,0,150,0,0,0,0,0,0,0,6461,1607,4854,2394,537,1857,2.69,2.65,2.71,2394,1694,13,687,6461,276,446,4951,1002,37364,30.7,2394,734.958,2394,875,96,162,1249,12,724,"Census Tract 863, Queens County, New York",4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,62.7,53.1,46.7,0.3,0.1,61,81,4,9.6
36081087100,4087100,2554,73.6,0,2,2554,102,549,0,1226,0,0,570,2350,2170,820,2310,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2554,1079,1475,1066,205,861,2.4,2.07,2.47,1066,731,31,304,2554,174,220,1853,464,39167,36.1,1066,384.826,1066,493,137,30,406,0,222,"Census Tract 871, Queens County, New York",1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,49.5,29.8,20.5,0.2,0.1,48.5975,81,4,19.7
36081091601,4091601,3540,88.6,0,0,3540,3243,21,0,20,0,27,229,3702,3510,3425,60,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3540,3441,99,1365,1322,43,2.59,2.63,1.23,1365,1187,11,167,3540,224,438,2225,899,103580,8.5,1365,116.025,1365,1355,0,0,0,10,51,"Census Tract 916.01, Queens County, New York",1870,1870,1870,1870,1870,1870,1870,1870,1870,1870,1870,1870,57.4,47.6,41.1,0.1,0,64,81,4,9.8
36081094201,4094201,3280,66,1,0,3280,826,889,143,39,0,23,1360,3242,2960,1640,1715,1305,0,0,0,0,0,0,0,95,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,3280,2327,953,1299,307,992,2.37,2.54,2.31,1299,1138,39,122,3280,236,265,2675,256,64688,20.3,1299,263.697,1299,1170,85,32,0,12,468,"Census Tract 942.01, Queens County, New York",2394,2394,2394,2394,2394,2394,2394,2394,2394,2394,2394,2394,54.7,40.4,34.2,0.1,0,54,81,4,14.3
36081103300,4103300,4264,75.1,0,0,4264,2288,0,0,1346,0,10,534,4374,4175,1765,3690,325,0,0,565,0,0,0,470,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,1185,0,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4264,2507,1757,1424,1024,400,2.99,3.15,2.6,1424,1240,0,184,4264,241,407,3052,804,95708,13.4,1424,190.816,1424,1144,10,112,158,0,579,"Census Tract 1033, Queens County, New York",2691,2691,2691,2691,2691,2691,2691,2691,2691,2691,2691,2691,68.4,50.7,42.6,0.2,0.2,65,81,4,17.7
36081010200,4010200,2877,65.5,1,2,2877,190,438,0,949,0,198,891,3085,2975,1760,1540,1025,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,20,240,50,0,0,0,0,0,60,0,0,0,20,0,0,0,60,0,0,0,0,0,0,0,0,30,2877,1231,1646,735,453,282,3.9,3.82,4.04,735,682,6,47,2877,108,301,2266,301,60521,17.9,735,131.565,735,728,7,0,0,0,245,"Census Tract 102, Queens County, New York",2073,2073,2073,2073,2073,2073,2073,2073,2073,2073,2073,2073,57.7,39,23.5,0,0,47,81,4,18.7
36081011300,4011300,4453,71,1,0,4453,2228,68,0,655,0,10,1411,4554,4395,1490,3655,1900,30,0,105,0,0,0,770,0,45,0,70,0,0,0,0,75,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,85,0,0,0,0,0,0,0,4453,2391,2062,1813,500,1313,2.44,2.93,2.26,1813,1639,36,138,4453,150,353,3605,479,80225,11.9,1813,215.747,1813,1573,103,104,33,0,985,"Census Tract 113, Queens County, New York",3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,65.8,48.5,43.4,0,0,60,81,4,17.3
36081011400,4011400,1382,48.6,1,3,1382,176,209,0,341,0,4,627,1277,1190,630,790,655,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,10,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,1382,746,636,348,129,219,3.97,4.02,3.94,348,267,4,77,1382,97,317,976,149,49242,14.9,348,51.852,348,282,62,0,0,4,139,"Census Tract 114, Queens County, New York",783,783,783,783,783,783,783,783,783,783,783,783,41.6,32.7,22.1,0,0,39,81,4,8.9
36081012602,4012602,2720,59.2,1,3,2720,403,23,0,671,0,19,1559,2736,2565,885,2375,1660,0,0,50,0,0,0,0,0,0,0,0,0,0,0,125,185,105,45,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,2720,1337,1383,739,388,351,3.68,3.66,3.7,739,625,13,101,2720,163,395,2012,332,58798,14.5,739,107.155,739,562,131,40,6,0,404,"Census Tract 126.02, Queens County, New York",1735,1735,1735,1735,1735,1735,1735,1735,1735,1735,1735,1735,53.6,43,26.2,0.4,0.4,49,81,4,10.6
36081012800,4012800,2372,68.1,1,1,2372,813,92,0,342,0,11,1089,2357,2175,995,1635,1370,0,0,0,0,0,0,0,70,30,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,2372,1393,979,707,375,332,3.36,3.59,3.08,707,635,0,72,2372,210,343,1687,293,64954,15.4,707,108.878,707,610,67,30,0,0,329,"Census Tract 128, Queens County, New York",1393,1393,1393,1393,1393,1393,1393,1393,1393,1393,1393,1393,60.7,46,38,0.3,0.3,54,81,4,14.7
36081013000,4013000,1521,71.8,1,2,1521,607,52,0,376,0,85,352,1598,1510,765,965,500,0,30,0,0,0,0,0,105,25,0,0,0,0,0,0,0,0,110,0,15,0,0,0,10,0,0,0,0,0,0,0,75,20,75,0,0,0,0,0,0,0,1521,784,737,550,157,393,2.73,3.34,2.49,550,453,16,81,1521,58,199,1113,252,64192,11.3,550,62.15,550,474,70,6,0,0,270,"Census Tract 130, Queens County, New York",946,946,946,946,946,946,946,946,946,946,946,946,64.5,47.7,29.3,0.3,0.2,58,81,4,16.8
36081014400,4014400,1970,53.1,1,1,1970,87,176,9,835,0,12,637,2082,1900,725,1670,865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,345,280,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1970,881,1089,526,208,318,3.75,4.3,3.38,526,430,0,96,1970,169,305,1475,192,49239,19.9,526,104.674,526,410,85,31,0,0,215,"Census Tract 144, Queens County, New York",1252,1252,1252,1252,1252,1252,1252,1252,1252,1252,1252,1252,47.6,35.4,29.8,0.3,0.3,42,81,4,12.2
36081014800,4014800,1896,58,1,3,1896,57,237,0,795,0,332,456,2189,2150,895,1700,900,0,0,0,0,0,65,0,0,0,0,0,0,0,0,20,35,555,0,0,0,0,0,50,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,1896,676,1220,526,311,215,3.6,3.91,3.16,526,421,23,82,1896,64,169,1495,255,67000,16.3,526,85.738,526,479,26,21,0,0,238,"Census Tract 148, Queens County, New York",1323,1323,1323,1323,1323,1323,1323,1323,1323,1323,1323,1323,53,34.2,23.2,0.2,0.2,44,81,4,18.8
36081017600,4017600,2170,60.6,1,2,2170,82,1062,0,400,0,224,285,2423,2335,1875,560,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2170,1301,869,610,400,210,3.53,3.62,3.38,610,486,36,88,2170,71,251,1718,283,56786,23.7,610,144.57,610,587,9,5,9,0,130,"Census Tract 176, Queens County, New York",1481,1481,1481,1481,1481,1481,1481,1481,1481,1481,1481,1481,54.7,39.4,24,0,0,47,81,4,15.3
36081017900,4017900,1081,82.2,0,1,1081,266,47,0,410,0,20,338,967,0,275,975,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,240,0,20,0,0,0,0,0,0,0,0,0,0,30,0,0,15,0,0,0,0,0,0,0,1081,527,554,445,48,397,2.43,2.27,2.45,445,391,17,37,1081,35,100,921,81,43750,13.4,445,59.63,445,333,54,39,13,6,180,"Census Tract 179, Queens County, New York",846,846,846,846,846,846,846,846,846,846,846,846,73.71352,53.07081,45.90177,0.39828,0.39828,76,81,4,20.64271
36081018402,4018402,2286,61.5,1,0,2286,79,1504,0,96,0,120,386,2448,2385,1975,475,370,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2286,1560,726,615,456,159,3.41,3.59,2.89,615,506,0,109,2286,85,250,1832,252,69567,13.4,615,82.41,615,605,10,0,0,0,139,"Census Tract 184.02, Queens County, New York",1602,1602,1602,1602,1602,1602,1602,1602,1602,1602,1602,1602,51.5,41,36.1,0,0,45,81,4,10.5
36081019600,4019600,2900,58.6,1,0,2900,34,1515,55,218,0,585,355,2947,2690,2235,505,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,2900,1527,1373,794,368,426,3.64,4.63,2.78,794,622,28,144,2900,207,303,2276,305,68929,19.5,794,154.83,794,769,25,0,0,0,118,"Census Tract 196, Queens County, New York",1984,1984,1984,1984,1984,1984,1984,1984,1984,1984,1984,1984,49.6,31,26.2,0.2,0.1,44,81,4,18.6
36081023000,4023000,1968,68.3,1,0,1968,578,100,0,550,0,10,717,2205,2125,475,2175,770,0,0,0,0,0,0,470,15,15,0,0,0,0,0,0,0,60,600,0,0,0,0,35,105,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,1968,984,984,538,359,179,3.66,3.85,3.27,538,475,24,39,1968,77,132,1563,311,84091,13.6,538,73.168,538,475,27,12,24,0,345,"Census Tract 230, Queens County, New York",1384,1384,1384,1384,1384,1384,1384,1384,1384,1384,1384,1384,63.4,42.1,35.9,0.2,0.2,50,81,4,21.3
36081102900,4102900,3966,71.8,1,0,3966,2581,70,0,671,14,0,556,3827,3620,2225,1900,550,0,0,475,0,0,0,45,0,0,105,0,0,30,0,0,0,0,0,0,0,0,0,0,645,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3966,2686,1280,1349,939,410,2.81,2.95,2.47,1349,1145,0,204,3966,135,569,2608,1000,76806,16.4,1349,221.236,1349,1181,8,76,84,0,464,"Census Tract 1029, Queens County, New York",2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,65.4,44.3,37.5,0.1,0,61,81,4,21.1
36081099701,4099701,3014,78.5,0,0,3014,2228,11,0,418,0,0,301,2717,2575,1535,1320,330,0,0,105,0,0,0,120,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,0,130,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,3014,2117,897,1243,1048,195,2.42,2.38,2.65,1243,1081,49,113,3014,149,191,2216,561,85246,12.7,1243,157.861,1243,1133,0,26,84,0,360,"Census Tract 997.01, Queens County, New York",1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,72.9,64.5,55.9,0.2,0.2,72,81,4,8.4
36081140300,4140300,2318,86.1,0,0,2318,769,5,0,1321,0,0,223,2140,2100,560,2360,365,0,0,80,0,0,0,75,0,0,60,0,0,0,0,25,0,0,0,0,10,0,0,0,1635,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2318,1117,1201,810,635,175,2.86,3.04,2.22,810,759,5,46,2318,48,245,1764,418,78125,8.1,810,65.61,810,644,26,0,140,0,390,"Census Tract 1403, Queens County, New York",1513,1513,1513,1513,1513,1513,1513,1513,1513,1513,1513,1513,80,64.8,57.1,0.2,0.2,71,81,4,15.2
36081119100,4119100,2987,64.8,1,1,2987,283,0,0,1880,0,0,807,3314,3120,395,4515,1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,35,0,0,0,1705,0,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2987,877,2110,978,258,720,3.05,3.19,3.01,978,772,0,206,2987,114,278,2518,294,37000,33.2,978,324.696,978,472,100,67,339,0,344,"Census Tract 1191, Queens County, New York",2154,2154,2154,2154,2154,2154,2154,2154,2154,2154,2154,2154,57.5,41.5,37.2,0.2,0.1,52,81,4,16
